code,Название,Бюджет ($),Количество оценок на IMDb,Страна,Сборы в России ($),Время (мин.),Сборы в США ($),Жанр,Слоган,Количество оценок на Кинопоиск,Средняя оценка на Кинопоиск,Режиссер,Возраст,Премьера в мире,Средняя оценка на IMDb,Год производства,Прибыль ($),Средняя оценка,День выхода,Десятилетие
555,Превосходство,100000000.0,219234,США,4722210,119,23022309.0,триллер,«What if a new intelligence was born?»,109029,6.517,Уолли Пфистер,12+,2014-04-10,6.2,2014,-76977691.0,6.359,Четверг,2010
556,Первый мститель: Другая война,170000000.0,756375,США,15079693,130,259766572.0,фантастика,«In heroes we trust»,237891,7.26,Джо Руссо,12+,2014-03-13,7.7,2014,89766572.0,7.48,Четверг,2010
556,Первый мститель: Другая война,170000000.0,756375,США,15079693,130,259766572.0,боевик,«In heroes we trust»,237891,7.26,Джо Руссо,12+,2014-03-13,7.7,2014,89766572.0,7.48,Четверг,2010
556,Первый мститель: Другая война,170000000.0,756375,США,15079693,130,259766572.0,приключения,«In heroes we trust»,237891,7.26,Джо Руссо,12+,2014-03-13,7.7,2014,89766572.0,7.48,Четверг,2010
559,Стражи Галактики,170000000.0,1065481,США,37881775,121,333176600.0,фантастика,"«Мстители спасают лишь Землю бренную, а эти ребята спасают Вселенную»",484598,7.772,Джеймс Ганн,12+,2014-07-21,8.0,2014,163176600.0,7.886,Понедельник,2010
559,Стражи Галактики,170000000.0,1065481,США,37881775,121,333176600.0,боевик,"«Мстители спасают лишь Землю бренную, а эти ребята спасают Вселенную»",484598,7.772,Джеймс Ганн,12+,2014-07-21,8.0,2014,163176600.0,7.886,Понедельник,2010
559,Стражи Галактики,170000000.0,1065481,США,37881775,121,333176600.0,приключения,"«Мстители спасают лишь Землю бренную, а эти ребята спасают Вселенную»",484598,7.772,Джеймс Ганн,12+,2014-07-21,8.0,2014,163176600.0,7.886,Понедельник,2010
559,Стражи Галактики,170000000.0,1065481,США,37881775,121,333176600.0,комедия,"«Мстители спасают лишь Землю бренную, а эти ребята спасают Вселенную»",484598,7.772,Джеймс Ганн,12+,2014-07-21,8.0,2014,163176600.0,7.886,Понедельник,2010
560,Дракула,70000000.0,183012,США,21417195,100,56280355.0,ужасы,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,США,21417195,100,56280355.0,фэнтези,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,США,21417195,100,56280355.0,боевик,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,США,21417195,100,56280355.0,драма,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,Великобритания,21417195,100,56280355.0,ужасы,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,Великобритания,21417195,100,56280355.0,фэнтези,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,Великобритания,21417195,100,56280355.0,боевик,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,Великобритания,21417195,100,56280355.0,драма,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,Ирландия,21417195,100,56280355.0,ужасы,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,Ирландия,21417195,100,56280355.0,фэнтези,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,Ирландия,21417195,100,56280355.0,боевик,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
560,Дракула,70000000.0,183012,Ирландия,21417195,100,56280355.0,драма,«Легенда обретёт бессмертие»,106095,6.562,Гари Шор,12+,2014-09-30,6.3,2014,-13719645.0,6.431,Вторник,2010
561,Малефисента,180000000.0,349850,США,37846941,97,241410378.0,фэнтези,«Не верьте сказкам»,291778,7.233,Роберт Стромберг,12+,2014-05-28,7.0,2014,61410378.0,7.117,Среда,2010
561,Малефисента,180000000.0,349850,США,37846941,97,241410378.0,семейный,«Не верьте сказкам»,291778,7.233,Роберт Стромберг,12+,2014-05-28,7.0,2014,61410378.0,7.117,Среда,2010
561,Малефисента,180000000.0,349850,США,37846941,97,241410378.0,мелодрама,«Не верьте сказкам»,291778,7.233,Роберт Стромберг,12+,2014-05-28,7.0,2014,61410378.0,7.117,Среда,2010
561,Малефисента,180000000.0,349850,США,37846941,97,241410378.0,приключения,«Не верьте сказкам»,291778,7.233,Роберт Стромберг,12+,2014-05-28,7.0,2014,61410378.0,7.117,Среда,2010
564,Виноваты звезды,12000000.0,349880,США,2058457,133,124872350.0,драма,"«История, покорившая миллионы женских сердец»",133322,7.805,Джош Бун,12+,2014-05-16,7.7,2014,112872350.0,7.752,Пятница,2010
564,Виноваты звезды,12000000.0,349880,США,2058457,133,124872350.0,мелодрама,"«История, покорившая миллионы женских сердец»",133322,7.805,Джош Бун,12+,2014-05-16,7.7,2014,112872350.0,7.752,Пятница,2010
565,Хоббит: Битва пяти воинств,250000000.0,483868,США,30917224,144,255119788.0,фэнтези,«Последнее путешествие в Средиземье»,253943,7.785,Питер Джексон,12+,2014-12-01,7.4,2014,5119788.0,7.593,Понедельник,2010
565,Хоббит: Битва пяти воинств,250000000.0,483868,США,30917224,144,255119788.0,приключения,«Последнее путешествие в Средиземье»,253943,7.785,Питер Джексон,12+,2014-12-01,7.4,2014,5119788.0,7.593,Понедельник,2010
565,Хоббит: Битва пяти воинств,250000000.0,483868,США,30917224,144,255119788.0,боевик,«Последнее путешествие в Средиземье»,253943,7.785,Питер Джексон,12+,2014-12-01,7.4,2014,5119788.0,7.593,Понедельник,2010
570,Планета обезьян: Революция,170000000.0,416544,США,21080688,130,208545589.0,фантастика,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
570,Планета обезьян: Революция,170000000.0,416544,США,21080688,130,208545589.0,боевик,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
570,Планета обезьян: Революция,170000000.0,416544,США,21080688,130,208545589.0,драма,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
570,Планета обезьян: Революция,170000000.0,416544,Великобритания,21080688,130,208545589.0,фантастика,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
570,Планета обезьян: Революция,170000000.0,416544,Великобритания,21080688,130,208545589.0,боевик,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
570,Планета обезьян: Революция,170000000.0,416544,Великобритания,21080688,130,208545589.0,драма,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
570,Планета обезьян: Революция,170000000.0,416544,Канада,21080688,130,208545589.0,фантастика,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
570,Планета обезьян: Революция,170000000.0,416544,Канада,21080688,130,208545589.0,боевик,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
570,Планета обезьян: Революция,170000000.0,416544,Канада,21080688,130,208545589.0,драма,"«Молитесь за мир, готовьтесь к войне»",106524,7.034,Мэтт Ривз,12+,2014-06-26,7.6,2014,38545589.0,7.317,Четверг,2010
575,Need for Speed: Жажда скорости,66000000.0,164555,Индия,13802731,130,43577636.0,боевик,«Тормоза придумал трус»,104438,6.851,Скотт Во,12+,2014-03-07,6.4,2014,-22422364.0,6.626,Пятница,2010
575,Need for Speed: Жажда скорости,66000000.0,164555,Индия,13802731,130,43577636.0,триллер,«Тормоза придумал трус»,104438,6.851,Скотт Во,12+,2014-03-07,6.4,2014,-22422364.0,6.626,Пятница,2010
575,Need for Speed: Жажда скорости,66000000.0,164555,Индия,13802731,130,43577636.0,криминал,«Тормоза придумал трус»,104438,6.851,Скотт Во,12+,2014-03-07,6.4,2014,-22422364.0,6.626,Пятница,2010
577,Черепашки-ниндзя,125000000.0,202687,США,29067226,101,191204754.0,фантастика,«The leader. The brains. The attitude. And Mikey»,121444,6.161,Джонатан Либесман,6+,2014-08-03,5.8,2014,66204754.0,5.98,Воскресенье,2010
